NFT Name,Count,%Area,Perimeter,Major,Minor,Angle,Circularity,Integrated density,Skewness,Kurtosis
Fingerprint #4413,12,10.21530,1283.17395,160.32930,49.00791,125.01934,0.23844,2002301.75000,-2.09936,3.59055
Fingerprint #4414,17,10.16790,978.28195,167.43207,35.89582,125.68141,0.17866,1407465.47059,-2.21299,3.86368
Fingerprint #4415,10,10.19030,1475.93351,83.69325,38.24845,46.52472,0.57687,2397269.20000,-0.99546,0.25442
Fingerprint #4416,16,10.16410,868.18895,112.54256,36.17173,110.95472,0.26711,1493919.00000,-1.65988,2.19752
Fingerprint #4417,20,10.18480,765.14855,114.69434,25.34021,123.74725,0.42880,1197829.20000,-1.38566,1.60527
Fingerprint #4418,15,10.18650,966.77604,138.76359,42.77214,109.50847,0.23151,1599070.40000,-1.90786,3.03909
Fingerprint #4419,21,10.12470,685.61909,131.77559,35.05553,110.62696,0.25693,1134269.04762,-2.10450,3.56266
Fingerprint #4420,20,10.16770,706.16437,81.17729,24.52572,76.73330,0.46458,1196477.70000,-1.22717,0.93454
Fingerprint #4421,19,10.05590,799.37874,128.25640,35.51946,105.74826,0.19846,1244851.63158,-2.10875,3.41663
Fingerprint #4422,22,10.11940,666.33576,128.57246,31.82139,125.29749,0.24984,1082217.04545,-2.10830,3.49350
Fingerprint #4423,15,10.23750,943.37314,98.22186,38.97560,116.82744,0.33249,1606794.46667,-1.96167,3.06071
Fingerprint #4424,12,10.19040,1205.70972,104.31622,45.94631,88.12023,0.34861,1997640.16667,-1.31181,1.20899
Fingerprint #4425,15,10.21290,1017.62113,120.27211,38.61676,84.10893,0.32862,1603154.40000,-1.63741,2.20705
Fingerprint #4426,23,10.19730,652.90271,127.69763,30.22140,120.35942,0.31558,1042378.95652,-1.94417,3.14329
Fingerprint #4427,15,10.20230,1016.72875,173.33017,35.68926,129.29512,0.21481,1600484.93333,-2.27676,4.04834
Fingerprint #4428,20,10.13500,746.86308,112.46598,34.55928,115.53231,0.30656,1192222.25000,-1.85646,2.71776
Fingerprint #4429,17,10.25690,860.82951,116.10789,34.15147,111.00002,0.28624,1421320.17647,-1.64495,2.31783
Fingerprint #4430,14,10.21570,1121.84089,131.89851,35.60526,86.35192,0.37925,1718568.85714,-1.68287,2.22133
Fingerprint #4431,15,10.15720,998.13064,118.19657,43.36030,73.77988,0.27133,1591462.80000,-1.79429,2.59787
Fingerprint #4432,21,10.09980,697.98362,148.14026,28.38231,122.51878,0.26280,1130379.23810,-1.86677,2.92121
Fingerprint #4433,15,10.19130,1102.19759,174.36172,38.90612,118.77751,0.17445,1598147.53333,-2.07190,3.63543
Fingerprint #4434,18,10.12090,801.39521,99.70530,34.78141,78.69870,0.36414,1322522.44444,-1.57532,2.02525
Fingerprint #4435,17,10.21880,886.63912,124.97785,35.22709,78.85835,0.32980,1414063.11765,-1.85713,2.72536
Fingerprint #4436,10,10.27450,1527.26183,108.22371,45.43019,46.30075,0.38159,2420287.40000,-1.20150,1.22929
Fingerprint #4437,21,10.08750,681.44509,132.92124,31.88836,123.33509,0.26032,1128628.14286,-2.12307,3.50251
Fingerprint #4438,15,10.20590,996.34442,140.05848,36.43793,107.83781,0.29027,1601222.00000,-1.98434,3.12545
Fingerprint #4439,21,10.16070,689.96237,113.87940,33.16543,80.80250,0.38574,1138638.04762,-1.73448,2.58445
Fingerprint #4440,16,10.15060,909.08584,115.49977,44.65127,106.00170,0.29588,1492751.56250,-1.77582,2.48517
Fingerprint #4441,11,10.27260,1437.86435,152.23796,57.46822,93.55495,0.14429,2196851.81818,-2.17986,3.76206
Fingerprint #4442,25,10.12580,607.81417,102.18957,29.51885,111.28254,0.35875,953142.72000,-1.57459,2.26940
Fingerprint #4443,9,10.23260,1641.81710,107.12777,53.75757,74.54024,0.35801,2675043.33333,-1.47394,1.51913
Fingerprint #4444,13,10.20970,1162.41445,124.31170,51.47345,105.20588,0.15079,1846606.92308,-1.98597,2.96980
Fingerprint #4445,19,10.13960,814.60064,130.49465,33.51843,81.72570,0.28392,1255438.21053,-1.89771,3.02933
Fingerprint #4446,19,10.18360,708.82131,101.85695,29.38957,110.19990,0.38131,1259956.42105,-1.64312,2.18532
Fingerprint #4447,12,10.21380,1249.86811,121.76719,48.61224,63.12542,0.26993,2003619.91667,-1.72113,2.15157
Fingerprint #4448,17,10.21270,858.96305,98.99901,35.80226,81.27462,0.28249,1414374.47059,-1.78654,2.67780
Fingerprint #4449,18,10.17640,815.81788,158.63008,34.55083,130.88686,0.19415,1330722.44444,-2.20529,3.74952
Fingerprint #4450,16,10.23680,898.71212,140.69329,33.80724,95.71780,0.26257,1506140.56250,-1.92793,2.97845
Fingerprint #4451,22,10.12310,651.76198,128.29560,32.72349,106.31602,0.26051,1080917.77273,-2.03805,3.25664
Fingerprint #4452,20,10.16770,706.16437,81.17729,24.52572,76.73330,0.46458,1196477.70000,-1.22717,0.93454
Fingerprint #4453,16,10.16900,962.84931,121.30166,41.97004,101.88324,0.23494,1493449.75000,-1.76268,2.49535
Fingerprint #4454,24,10.09330,534.69801,125.59743,29.49516,120.44010,0.29243,989575.29167,-2.08136,3.39367
Fingerprint #4455,18,10.17310,774.10247,101.49955,36.83816,88.87824,0.34727,1330054.88889,-1.55087,1.81491
Fingerprint #4456,12,10.15810,1288.92526,112.97915,50.91141,102.07880,0.31641,1987779.33333,-1.59440,1.91289
Fingerprint #4457,22,10.08140,742.57243,168.90697,29.76537,129.61209,0.16637,1078297.09091,-2.28277,4.14196
Fingerprint #4458,20,10.15930,670.26176,121.77952,30.52809,126.88912,0.33558,1195523.95000,-2.08327,3.30074
Fingerprint #4459,22,10.12310,651.76198,128.29560,32.72349,106.31602,0.26051,1080917.77273,-2.03805,3.25664
Fingerprint #4460,16,10.16410,868.18895,112.54256,36.17173,110.95472,0.26711,1493919.00000,-1.65988,2.19752
Fingerprint #4461,20,10.10370,741.39264,153.65059,31.87688,130.24317,0.20924,1189090.40000,-2.18291,3.75956
Fingerprint #4462,11,10.19090,1362.88333,154.34259,51.71971,122.27812,0.15271,2178819.36364,-2.05345,3.35015
Fingerprint #4463,18,10.19410,817.16532,103.65301,35.88423,116.90905,0.33591,1334098.33333,-1.77243,2.69763
Fingerprint #4464,19,10.12780,768.82605,168.34638,30.68654,138.70608,0.19949,1255028.05263,-2.19348,3.87896
Fingerprint #4465,18,10.23210,838.34685,134.76559,36.62472,66.04806,0.24588,1337410.00000,-2.10661,3.56632
Fingerprint #4466,14,10.15380,1045.57919,122.81966,42.51471,84.23455,0.26743,1705903.28571,-1.78642,2.55303
Fingerprint #4467,20,10.14850,797.07218,127.69241,33.80609,123.94606,0.22140,1193809.60000,-1.91269,3.02093
Fingerprint #4468,23,10.09130,603.28236,131.99773,28.74608,109.97036,0.24499,1032568.04348,-1.91028,3.04389
Fingerprint #4469,19,10.21630,857.11478,151.36419,33.34722,137.26367,0.22287,1265271.36842,-2.25623,4.00203
Fingerprint #4470,16,10.19770,990.04708,136.75643,43.37197,123.88493,0.18536,1500059.87500,-2.16455,3.69350
Fingerprint #4471,20,10.14930,824.80112,157.49652,33.80844,86.02064,0.19138,1192427.40000,-2.27441,4.04485
Fingerprint #4472,12,10.03160,1578.15233,111.55709,37.35824,93.75020,0.43252,1965411.58333,-1.25629,1.33756
Fingerprint #4473,19,10.18890,783.14682,133.80118,38.29527,92.57128,0.27909,1261419.21053,-2.07488,3.50080
Fingerprint #4474,22,10.11020,591.43156,121.76157,34.39986,108.56664,0.27254,1081240.90909,-2.03901,3.28960
Fingerprint #4475,22,10.12810,657.92622,126.92076,26.22206,127.26723,0.34032,1082880.13636,-1.85816,2.72409
Fingerprint #4476,18,10.15300,887.27045,150.89288,39.47451,125.87314,0.15830,1327072.38889,-2.36919,4.43138
Fingerprint #4477,21,10.15420,650.54681,142.80889,33.58133,128.88591,0.24266,1136894.28571,-2.19554,3.75874
Fingerprint #4478,21,10.16410,690.29286,131.23800,31.80562,116.47935,0.33201,1138110.66667,-2.07763,3.51461
Fingerprint #4479,12,10.17150,1241.61363,141.94349,48.72148,108.95942,0.18011,1992875.41667,-1.85333,2.89566
Fingerprint #4480,21,10.17260,728.08585,122.71707,32.83103,113.64053,0.25029,1141095.00000,-2.00658,3.26285
Fingerprint #4481,18,10.18250,881.84195,107.56272,29.66267,36.86465,0.31959,1329428.88889,-1.64614,2.09039
Fingerprint #4482,17,10.19720,911.09459,157.12217,40.81997,65.38572,0.15803,1411680.11765,-2.30759,4.20283
Fingerprint #4483,13,10.23240,1088.97430,139.79690,48.26810,88.30328,0.23332,1849769.61538,-1.95735,3.04197
Fingerprint #4484,17,10.16040,880.34322,91.11248,39.43926,83.23314,0.36885,1406778.58824,-1.30590,1.43375
Fingerprint #4485,20,10.20040,749.62954,126.72827,32.61200,99.89635,0.31597,1200037.80000,-1.81700,2.81624
Fingerprint #4486,19,10.21730,806.93335,143.49959,27.08632,98.78789,0.34568,1266302.15789,-1.81783,2.62455
Fingerprint #4487,20,10.09470,750.41397,136.01887,33.06832,114.75354,0.25869,1187615.65000,-2.19102,3.64015
Fingerprint #4488,16,10.17740,863.09214,141.45994,37.28530,76.15852,0.27501,1494970.18750,-1.98141,3.11105
Fingerprint #4489,17,10.14540,795.54450,123.12000,37.87561,102.16289,0.30323,1402201.11765,-2.02703,3.33201
Fingerprint #4490,19,10.19730,806.18230,117.64913,36.19127,98.82518,0.24906,1263297.21053,-2.06138,3.30967
Fingerprint #4491,19,10.22330,792.97373,77.41243,34.86713,73.91160,0.38536,1267042.73684,-1.32111,1.30228
Fingerprint #4492,21,10.15350,706.62876,71.39252,30.53997,97.36874,0.41768,1138318.19048,-1.31990,1.19369
Fingerprint #4493,19,10.14710,819.53594,129.31187,37.50290,135.01172,0.24457,1255603.89474,-1.93861,3.14235
Fingerprint #4494,18,10.16630,778.53592,91.15830,32.61051,84.90453,0.36150,1329053.33333,-1.47779,1.48113
Fingerprint #4495,13,10.15590,1019.96110,149.16614,47.23557,97.67220,0.24170,1839310.30769,-2.12470,3.56019
Fingerprint #4496,10,10.22170,1470.69429,101.96234,43.53237,90.17161,0.41742,2407133.30000,-1.39066,1.54592
Fingerprint #4497,18,10.12570,778.72869,156.16197,32.01206,91.00567,0.25809,1323368.88889,-2.16811,3.64176
Fingerprint #4498,19,10.25140,811.35138,59.85712,31.88409,80.49499,0.45779,1271090.10526,-0.96367,0.26930
Fingerprint #4499,16,10.14740,1010.92737,158.88814,40.72119,109.66652,0.18135,1491483.31250,-2.28064,4.04659
Fingerprint #4500,15,10.15390,1032.10822,125.79976,32.60263,86.43898,0.38213,1593613.60000,-1.68385,2.45798
Fingerprint #4501,16,10.21600,878.28128,124.22984,38.48311,124.92679,0.27944,1501519.62500,-1.87774,2.85580
Fingerprint #4502,14,10.19100,1048.41303,89.22659,35.46953,85.93399,0.37394,1712113.00000,-1.49602,1.79848
Fingerprint #4503,18,10.14470,771.53058,142.44513,39.44433,115.23509,0.25455,1326310.33333,-2.33075,4.24028
Fingerprint #4504,32,10.14090,429.09054,107.83294,21.79120,96.69837,0.40883,746425.65625,-1.74587,2.55051
Fingerprint #4505,14,10.18070,1136.31583,120.11606,44.89078,86.82555,0.22804,1711680.14286,-1.82757,2.50466
Fingerprint #4506,17,10.20740,830.80871,146.78171,33.73689,130.84124,0.23870,1413775.47059,-1.92564,3.08826
Fingerprint #4507,18,10.20640,844.77034,136.58885,37.63665,123.71916,0.21232,1334742.11111,-2.18860,3.80668
Fingerprint #4508,17,10.16560,858.72636,133.73938,37.18633,112.22228,0.29799,1407362.64706,-1.93771,3.08510
Fingerprint #4509,13,10.26340,1219.96074,112.70714,41.78858,103.89143,0.35757,1858013.53846,-1.73071,2.41948
Fingerprint #4510,23,10.09540,661.23460,135.85307,31.36870,95.74477,0.26522,1030983.91304,-2.01641,3.27138
Fingerprint #4511,23,10.14520,648.02201,122.57876,33.79128,112.91473,0.25643,1038121.95652,-1.98192,3.18451
Fingerprint #4512,19,10.12630,775.70723,134.69505,38.88505,127.19645,0.21150,1253462.57895,-2.20098,3.79522
Fingerprint #4513,16,10.13080,920.81376,96.98359,42.35841,96.45377,0.35507,1490552.62500,-1.51712,1.98651
Fingerprint #4514,12,10.23800,1247.36162,170.84701,42.86155,112.57337,0.29068,2009494.91667,-2.15497,3.85561
Fingerprint #4515,24,10.14470,591.39704,115.65840,27.62413,112.32746,0.32868,994090.04167,-1.88094,2.79550
Fingerprint #4516,14,10.20340,1059.27913,124.63095,45.90940,105.35478,0.21458,1715837.42857,-1.86697,2.74831
Fingerprint #4517,14,10.20480,1190.24882,180.10863,38.35796,111.69259,0.17642,1716295.64286,-2.28396,4.10062
Fingerprint #4518,14,10.21290,1045.38229,114.94167,40.21758,106.66605,0.28102,1717217.07143,-1.77590,2.47221
Fingerprint #4519,12,10.19490,1204.07867,133.97944,44.74413,98.47918,0.30373,1998132.41667,-1.59156,3.17532
Fingerprint #4520,22,10.17860,642.91638,121.53645,31.88117,116.29199,0.25033,1088762.68182,-2.10122,3.40036
Fingerprint #4521,18,10.15950,813.97716,154.58322,37.26383,94.92924,0.17411,1328060.11111,-2.27688,4.06742
Fingerprint #4522,10,10.20820,1466.19550,133.75861,64.27215,93.38304,0.27583,2399752.40000,-1.98575,3.11182
Fingerprint #4523,13,10.15000,1101.28064,123.97802,49.35520,109.04218,0.22082,1837250.00000,-2.03041,3.15691
Fingerprint #4524,18,10.11240,808.56079,155.70588,32.67426,84.80468,0.18946,1321216.50000,-2.09494,3.50009
Fingerprint #4525,15,10.15990,1015.44340,87.95424,40.25217,91.29468,0.40909,1592437.00000,-1.62918,2.25584
Fingerprint #4526,15,10.19270,1051.35886,108.23295,36.26447,86.53254,0.31610,1601075.40000,-1.63278,2.02789
Fingerprint #4527,14,10.21130,1120.70602,157.92306,43.70576,104.91556,0.17803,1715775.21429,-2.26342,4.02890
Fingerprint #4528,11,10.17650,1340.74279,126.51042,50.02445,85.51516,0.40620,2176325.81818,-1.41995,1.74728
Fingerprint #4529,20,10.15570,765.17264,174.24438,32.13707,146.69223,0.17960,1193952.40000,-2.23916,4.04702
Fingerprint #4530,19,10.15190,806.38936,140.84977,36.93622,103.37539,0.26106,1256176.47368,-2.07863,3.56418
Fingerprint #4531,9,10.23260,1641.81710,107.12777,53.75757,74.54024,0.35801,2675043.33333,-1.47394,1.51913
Fingerprint #4532,9,10.25980,1638.71658,114.69958,48.62274,59.49947,0.30833,2686529.33333,-1.57127,1.92241
Fingerprint #4533,17,10.18620,834.71513,146.54837,34.61032,132.71768,0.24858,1411129.58824,-2.14493,3.57428
Fingerprint #4534,22,10.15390,684.86520,114.52017,30.24748,112.16517,0.29854,1085500.81818,-1.93177,2.92303
Fingerprint #4535,19,10.13120,762.39262,165.77243,31.75303,94.75809,0.20446,1253852.73684,-2.11044,3.62108
Fingerprint #4536,17,10.23350,926.61118,117.28290,33.79374,97.37305,0.36787,1417670.94118,-1.56838,2.23769
Fingerprint #4537,20,10.11650,729.44750,155.24908,36.19155,118.87871,0.20659,1189882.55000,-2.30343,4.14981
Fingerprint #4538,16,10.22650,945.26377,162.02543,38.32711,142.02053,0.15673,1505037.12500,-2.26290,4.05654
Fingerprint #4539,11,10.21660,1392.73652,111.88436,45.59626,117.54467,0.29538,2183483.81818,-1.90378,2.71926
Fingerprint #4540,21,10.19090,736.02733,110.02573,29.74083,122.02587,0.32806,1141643.42857,-1.66208,2.24884
Fingerprint #4541,15,10.17980,995.69501,146.47097,38.38709,117.32044,0.24842,1596991.00000,-2.06957,3.47832
Fingerprint #4542,19,10.22410,695.77126,131.38367,32.92680,133.91547,0.26188,1266469.42105,-1.94829,3.01378
Fingerprint #4543,20,10.12980,737.74248,153.71517,37.99464,129.70934,0.18324,1190325.60000,-2.30626,4.16627
Fingerprint #4544,17,10.12550,851.15592,132.76695,39.16987,84.74204,0.24865,1400561.52941,-1.83894,2.96666
Fingerprint #4545,12,10.22790,1338.99314,160.66471,48.22549,116.78748,0.16970,2007625.33333,-1.83448,2.98260
Fingerprint #4546,19,10.17690,716.91252,109.89128,34.05464,116.35292,0.37311,1260837.15789,-1.90740,2.94864
Fingerprint #4547,18,10.15330,812.10979,130.51591,38.18930,115.41695,0.21674,1326333.55556,-2.12549,3.62643
Fingerprint #4548,17,10.22460,957.24946,171.73289,36.10660,137.31524,0.16176,1415195.29412,-2.27716,4.10872
Fingerprint #4549,24,10.08530,657.99346,139.31969,28.14398,110.93394,0.23346,987292.12500,-2.05839,3.35630
Fingerprint #4550,20,10.17280,803.15667,159.09165,29.75107,112.54845,0.20593,1196412.45000,-1.96377,3.24125
Fingerprint #4551,16,10.23420,870.82583,100.12130,35.55446,97.64908,0.34530,1504642.06250,-1.73936,2.28880
Fingerprint #4552,9,10.19600,1715.07200,142.03088,63.20992,115.93554,0.23236,2667271.44444,-2.01116,3.30927
Fingerprint #4553,17,10.21540,873.11351,140.99174,42.27397,115.44047,0.22016,1413368.64706,-2.09132,3.49835
Fingerprint #4554,21,10.18650,701.59173,154.90371,30.77076,109.53035,0.21033,1140418.04762,-2.13638,3.54756
Fingerprint #4555,16,10.17060,935.89436,106.52892,38.89134,64.99733,0.31195,1496073.81250,-1.74477,2.41034
Fingerprint #4556,9,10.23260,1641.81710,107.12777,53.75757,74.54024,0.35801,2675043.33333,-1.47394,1.51913
Fingerprint #4557,25,10.11230,570.47655,112.24204,27.65556,105.20072,0.31433,951150.28000,-1.82324,2.59809
Fingerprint #4558,16,10.18320,973.86364,150.62825,34.08844,115.20956,0.26674,1497693.68750,-1.82764,2.73210
Fingerprint #4559,15,10.22160,918.61244,129.10252,39.96983,106.56686,0.26708,1603557.40000,-1.77074,2.66821
Fingerprint #4560,15,10.20590,996.34442,140.05848,36.43793,107.83781,0.29027,1601222.00000,-1.98434,3.12545
Fingerprint #4561,17,10.11810,856.61175,114.38906,41.40588,86.49544,0.22382,1398850.00000,-1.94229,2.85284
Fingerprint #4562,16,10.20070,937.29601,135.68857,35.52775,109.79784,0.26484,1500315.12500,-1.98438,2.94996
Fingerprint #4563,20,10.11730,801.20177,150.35977,33.09919,100.62510,0.19651,1189437.40000,-2.21860,3.80145
Fingerprint #4564,20,10.12470,762.17055,105.91787,34.14480,101.97841,0.27013,1189834.10000,-1.55555,1.87918
Fingerprint #4565,12,10.23490,1230.91165,88.02132,43.95136,105.23605,0.42611,2008455.66667,-1.47175,1.62412
Fingerprint #4566,18,10.20460,807.72223,151.81634,31.62476,126.68945,0.26035,1335643.72222,-1.94112,3.14320
Fingerprint #4567,19,10.11240,782.22100,124.48177,36.99930,110.92245,0.25758,1251245.73684,-1.84267,2.88373
Fingerprint #4568,22,10.08600,668.64333,120.68481,31.44512,103.30261,0.30715,1078835.50000,-1.79758,2.71698
Fingerprint #4569,23,10.14870,567.56159,113.30809,31.01605,84.95998,0.32528,1038162.21739,-1.84798,2.77928
Fingerprint #4570,10,10.17850,1540.43582,160.92631,69.90103,90.71442,0.09926,2395753.00000,-2.31173,4.25282
Fingerprint #4571,17,10.16840,781.14486,146.74833,34.98739,126.30893,0.26136,1406756.00000,-1.96371,3.06356
Fingerprint #4572,17,10.16280,904.91604,171.27275,38.11789,114.91005,0.12710,1406443.17647,-2.20709,3.87852
Fingerprint #4573,16,10.21870,941.44658,139.09272,39.61086,109.98871,0.21842,1504516.37500,-2.06825,3.34401
Fingerprint #4574,15,10.23270,942.64405,164.79429,40.04748,125.39606,0.16291,1605979.86667,-2.20566,3.87072
Fingerprint #4575,18,10.17630,758.47929,152.82960,40.94116,111.24230,0.18176,1329476.61111,-2.28348,4.08175
Fingerprint #4576,16,10.16130,948.01441,156.85785,40.54701,97.88677,0.19275,1492944.62500,-2.16527,3.76871
Fingerprint #4577,21,10.19990,654.94957,121.16498,29.02006,124.65237,0.31254,1143153.61905,-1.95385,3.11227
Fingerprint #4578,16,10.17440,948.91210,107.36548,41.61883,77.11602,0.31496,1497234.31250,-1.75168,2.68348
Fingerprint #4579,18,10.23750,841.53580,67.73220,23.15199,60.83278,0.59712,1338210.50000,-0.87472,0.03255
Fingerprint #4580,15,10.15060,1019.56426,153.35312,43.74454,137.09614,0.22221,1591758.33333,-2.00234,3.38293
Fingerprint #4581,23,10.09130,603.28236,131.99773,28.74608,109.97036,0.24499,1032568.04348,-1.91028,3.04389
Fingerprint #4582,23,10.19010,634.92104,102.02542,32.78400,102.59851,0.35293,1042511.47826,-1.60011,2.31003
Fingerprint #4583,22,10.19480,684.04199,121.96052,28.13808,119.98303,0.26735,1090798.81818,-1.94842,3.07753
Fingerprint #4584,20,10.16220,791.39629,130.29566,32.84099,101.15355,0.26229,1194814.60000,-1.96895,3.29811
Fingerprint #4585,17,10.14750,910.84894,133.75846,38.94513,112.38470,0.26542,1403818.64706,-2.02525,3.40400
Fingerprint #4586,15,10.22780,877.60829,169.22512,40.93795,138.94261,0.19370,1603512.86667,-2.23219,3.95265
Fingerprint #4587,21,10.10010,707.77646,156.21843,28.07145,142.35421,0.23922,1131352.85714,-1.89823,3.11074
Fingerprint #4588,23,10.16980,707.94727,148.34897,27.53185,123.20704,0.22060,1040234.95652,-2.08598,3.40012
Fingerprint #4589,8,10.26940,2362.46678,139.09649,51.94970,109.59893,0.36275,3025081.50000,-1.48808,1.77955
Fingerprint #4590,15,10.20070,984.13668,83.42543,33.49530,64.82091,0.42635,1601464.60000,-1.16416,0.87879
Fingerprint #4591,18,10.20370,829.68083,145.10438,35.57496,117.80192,0.22274,1334216.38889,-2.16610,3.63085
Fingerprint #4592,14,10.21500,1077.36503,100.10509,45.61683,110.75520,0.35508,1717964.57143,-1.59177,2.05362
Fingerprint #4593,18,10.15280,818.82154,127.97938,33.91847,116.31374,0.33566,1326962.83333,-1.78622,2.77084
Fingerprint #4594,14,10.19590,983.00079,130.05619,39.04077,101.12987,0.25435,1712631.21429,-1.82858,2.86133
Fingerprint #4595,14,10.19650,972.33204,166.47111,42.82161,146.67965,0.22419,1713756.78571,-2.09468,3.52355
Fingerprint #4596,9,10.23090,1719.81298,102.32144,56.21418,53.08730,0.42903,2674058.77778,-1.41278,1.69649
Fingerprint #4597,23,10.15050,684.32302,136.58935,28.11138,114.82218,0.27402,1038315.13043,-2.02082,3.30867
Fingerprint #4598,22,10.19030,673.81660,145.42547,29.22576,114.78357,0.29988,1089076.04545,-1.89592,2.96628
Fingerprint #4599,15,10.16080,956.62003,125.72643,45.48246,90.17222,0.23617,1593110.33333,-2.08383,3.52655
